userId,movieId,rating,timestamp
125565,36519,2,1235736233
83552,1089,4.5,1300442808
127825,83349,,
107155,2806,1,1271159737
61624,106030,2,1383709390
25196,2948,3.5,1244314458
104832,2352,4,946158283
158051,113348,2,1418700094
56024,3793,3.5,1183262375
128166,1250,4.5,1377809419
144508,288,3,838570244
53967,3247,3,972243467
69528,1380,0.5,1103045581
132950,79132,3,1468872245
10508,5254,3,1201329371
104652,65642,3.5,1441990384
146878,2520,5,1027534820
5129,4718,5,1044465781
88420,107,3,859385414
2731,1608,3,1101774091
53397,4813,4,1031154113
159983,51662,5,1440855472
70894,3006,4,962868783
2032,3000,4,1251326753
110159,5377,4,1111748933
147259,60069,5,1441548943
62335,2599,3,1314910285
104406,81562,2,1463151631
126624,4466,,
14961,37240,5,1279450676
54463,89745,2.5,1441542449
50435,594,4,836340345
94694,54503,1,1450555073
121903,4643,3.5,1111490867
62335,7153,4.5,1314894406
125565,8369,3,1235666857
28397,111,4,959304615
59816,6537,0.5,1382667028
8035,156609,3,1504897004
93251,165,3,964984423
133669,2541,4,945043041
105055,1320,3,1337211892
59816,2657,3,1382739604
106043,4718,3.5,1548098627
158051,122882,4.5,1435461739
106742,160848,4,1499272543
138012,112183,4.5,1478758481
36670,1704,3.5,1119369059
6253,115713,4.5,1468324450
128726,7236,,
157647,1722,4,951403567
160454,1704,3,1475348106
145608,8622,3,1102809646
56180,4993,5,1483730566
74240,70802,4.5,1365018912
78299,852,2,844627181
128545,296,4,1155758938
61624,1219,3.5,1453232070
67460,3983,4,1027614356
8035,122922,3,1504876006
57423,1307,5,945016996
32916,43396,4.5,1167686554
121438,2539,3.5,1557752517
22859,1377,2.5,1106431880
129963,71156,3.5,1448045575
2032,6936,3.5,1225584878
160995,1242,3.5,1346631414
91681,72226,4,1541142865
6549,368,4,1480114876
41835,364,5,1473032184
57423,2253,1,991927877
103561,6870,3.5,1205358904
104584,49132,1,1208245224
51858,161,4,1474470520
82157,33615,5,1190926141
25791,83480,,
121438,99114,4.5,1557752520
6462,5580,3,1131169055
69287,2019,4,1368862424
19285,3039,3.5,1156287522
22859,4411,3.5,1106430645
35730,115231,4,1430853607
44202,1954,3,1219127718
114775,7153,0.5,1157672048
105068,415,3,836499709
142563,7124,,
100889,88744,5,1472807684
140737,103075,2.5,1485306451
94685,2916,4,1471718397
32632,4016,3.5,1542302482
158051,113573,3.5,1413059434
82157,74789,4.5,1331556005
114941,2401,,
16680,2791,4,1032409400
69528,2959,3,1103044305
14961,8665,3.5,1251584900
97306,1035,5,1162956456
20565,588,4,832943073
48352,91529,5,1542744282
118440,3988,4,975172925
32805,1221,5,1005118281
62506,1732,4,1458922452
62075,152059,3,1461871375
121438,1945,4.5,1557752527
52483,6502,3.5,1083654683
78299,227,3,844626334
100290,111659,1,1459477383
28583,59315,3.5,1472238630
101342,1639,4,953124471
122817,296,1,836319005
116115,2139,3,1324351785
15211,79132,5,1350187199
120741,1924,1,942175184
61787,8961,3,1433380247
43656,7360,5,1542689241
115211,80549,4,1442963251
58189,1373,2,1000746311
2098,51540,5,1188402134
109329,176371,5,1534356769
83477,2804,5,1133724863
84480,4299,2,1111475016
24581,3392,4,978729179
107155,56367,3.5,1269346011
147259,1257,5,978454396
151289,103228,2.5,1374618116
150602,3256,3.5,1200949047
87573,53322,2,1191252575
134299,1466,4,975130191
53397,1924,1,976644030
57423,3869,3,973974262
62075,1185,4,1267238982
84694,55280,,
24581,2383,2,978729881
116403,8368,8.164607458,
109329,53464,1.5,1485188074
2032,16,3.5,1367105084
90158,5299,4.5,1053914597
90717,318,5,1160787512
85349,122924,3,1485047360
153689,2701,2,1118714254
94694,1704,2.5,1434591613
129240,1282,5,1225226413
145384,54190,,
106444,4802,8.296403307,
65928,1888,3,1031106510
6462,2985,4,1136477249
112850,52281,3,1340904515
43710,38992,,
13875,1263,4.5,1347376233
18544,6486,2.5,1111542776
67439,6016,5,1171296667
56522,111759,3,1537235729
112466,3275,5,1561084860
77117,105844,4,1473583222
128525,74,3,1096518603
32632,106002,3.5,1543191704
38761,165937,,
25339,1196,5,850489714
6796,441,4,945797668
121438,87869,3,1557752519
105718,4016,4.5,1077231981
61624,144606,3.5,1456970766
49484,54997,3,1204501659
20250,52281,4.5,1180134505
19806,1083,3,974837355
41774,508,5,834821585
97306,8361,5,1164062879
113780,86345,4,1358573329
113049,912,5,946246806
32632,1835,3,1543387519
104002,802,4,860857667
112362,2968,4,1511682721
115211,86880,3,1443032141
66591,79,2,947405147
125565,7562,3,1252399919
106043,1950,4.5,1548198226
118994,7139,3.5,1109196575
2032,5991,3.5,1225583681
155084,108981,5,1506972023
77772,48,4,835268707
24088,541,4.5,1107486441
101342,2012,5,951526548
49374,1500,2,976646406
87752,163,5,1109162573
71766,33794,4,1463850235
134259,1654,1,898001164
69528,2133,1.5,1103045229
17401,3160,3,985482388
11454,1358,4,1115250234
40297,420,3,954791457
123136,766,4,1013439720
140920,4034,4.5,1152442819
90158,1025,3,1053914453
2032,5952,3.5,1225582098
155038,231,2,846829529
91408,480,4,849033569
125784,3310,4,1213402226
115211,913,3.5,1477643791
84497,318,4.5,1337200814
70795,6058,3,1059382912
65928,1527,4,1031107604
44266,34437,4,1125853214
21466,1676,3.5,1425005396
114025,2006,2.5,1217021492
26197,674,3,1028566790
95469,317,5,955155647
125784,380,3.5,1214535984
63558,2004,1,914603526
2098,2599,3,1077904129
155084,99145,4.5,1503945965
149689,40815,4,1172543099
112334,1367,4,849532582
32910,608,5,967481232
36978,107,5,1028595098
39208,353,4,963507673
34353,99114,4,1509314846
51106,72591,4,1420291403
44266,2686,4,978573792
87310,780,4,1083095900
24581,5505,3,1066491599
129879,2329,4,1448402467
101378,79132,4.5,1526829439
106043,5796,3.5,1433348927
133942,8972,3.5,1550777206
135319,1767,2,975254502
155285,5618,5,1488564754
81312,1810,4,913408917
133942,4700,5,1550778183
126126,1574,,
20404,8596,3,1111733471
70795,5872,3.5,1058006781
87573,3298,1,1191327088
6697,1527,2,1113115715
106656,28,4,973891455
142606,2762,4,1141764850
125565,8373,2,1293531270
137399,1882,1.5,1306261472
118978,164983,6.766414319,
37195,531,3,1121201076
95343,49272,4,1183008989
22859,7153,5,1106432454
90341,1291,3,1246569092
102611,1408,1,1002663720
56628,90531,4,1498592859
36978,1337,0.5,1055084321
156974,62,4,851860529
127990,30707,4.5,1493661278
99452,1177,5,864756010
115211,4467,2.5,1444514185
135579,1586,2,1034884461
135946,2699,2.5,1141532797
115211,3201,4,1442963563
115727,1566,2.5,1474625698
43061,4890,4,1131311164
25791,89745,3.5,1449342965
25875,98809,4.5,1480856616
145608,5784,2,1102701924
128816,3104,4,946075833
51858,91535,3.5,1474470196
59816,79091,3.5,1382154446
61624,109864,1.5,1410572890
80705,2060,4.5,1488189819
166,1680,5,942013286
132427,55232,1.5,1508783130
94694,109487,5,1434574911
59816,139130,4,1572155079
72783,2700,1,962817960
37195,3060,4,1121246206
77862,79132,5,1454247407
29507,106489,3,1445322901
125784,4734,4,1214537205
139427,68319,4.5,1298519119
2032,1225,4,1225580394
45319,84152,5,1473770692
62075,3114,4,1241814404
2032,46948,3.5,1225748279
2389,94864,4,1486702120
92443,78499,4,1489888877
93815,608,5,1104278934
10659,1198,4,977434330
23283,1307,3.5,1350502777
28583,133645,4.5,1476649604
31303,1517,3,1053302830
35440,56,3,941735869
63351,9,1,834057703
121903,4446,4,1116851073
80253,2094,3,1088619650
61624,8368,3.5,1286322802
146919,183375,1.5,1517759558
39943,4887,3.5,1521288876
43215,1690,4,1231629099
28686,3002,,
61624,68659,3,1288212677
121438,76077,3.5,1557752517
123201,1303,2,891248822
18544,3081,4,1111543193
117706,2470,3,1010283926
44266,5297,3,1036992475
57423,2641,3,945020799
113027,8014,3.5,1435995384
48960,529,4,840038564
87573,3977,1,1191270881
146919,7458,4.5,1502222386
101378,103688,2.5,1539969675
128816,3386,3,951868385
7383,102590,9.707037846,
86121,3527,5,993104046
145608,4545,2.5,1102823045
2731,1193,4.5,1101851654
115211,51935,3.5,1445902132
117789,49272,3.5,1169413690
144534,2273,4.5,1113697628
85349,135133,5,1472177344
15135,7367,3,1301134546
106742,3827,2.5,1499270960
2032,51540,3.5,1225747210
117812,2692,3.5,1124891193
142529,39,4,839649980
6549,8529,5,1477397441
44202,58622,4,1219124892
113188,4034,3.5,1235254424
129116,1839,,
130231,3361,2,1146296604
22787,7088,5.188474914,
103370,1215,5,949797181
150852,1091,2,986941697
148780,2329,5,1526317183
92443,44199,4.5,1571339634
88420,1210,3,859388491
117789,492,3.5,1260257053
25791,122892,3,1449342933
138210,7361,4.5,1523575030
97779,3654,4,1068918133
129879,60950,2,1399835325
131182,86502,,
11738,48394,2,1360543046
73920,96432,4,1456138275
107275,290,5,832072199
121438,49272,4,1557752526
2389,130634,3,1547608643
63558,370,3,914605773
2032,66203,3.5,1251324765
143906,7438,4.5,1312881181
99288,64957,4,1436561990
114421,474,4,848866744
125565,71668,2,1275840203
114175,112183,2,1445303098
90934,150072,,
118994,2581,4.5,1078271335
89646,49530,4,1496084246
84694,1196,4,1280046140
28583,71033,4,1472238629
89646,72018,3.5,1495765184
102611,3017,4,1002665346
22859,440,3.5,1106431352
151539,54328,3.5,1418156087
110010,8860,3,1107285584
151289,88125,3,1541970237
125565,46865,0.5,1253003636
66720,1265,4,864064911
110159,3623,3.5,1111745716
113049,2971,4,946247088
150602,2991,3,1252954360
52063,1271,4,1392490750
93497,517,3,1051141028
84480,4848,4.5,1111475008
116706,1291,5,1188313219
100380,8401,3,1087871255
6697,4018,2.5,1113090836
128525,5265,3,1046895260
21637,596,4,1130434249
106742,2617,2.5,1498761357
2098,4378,3,1077902380
2032,3948,3.5,1225580117
107474,2109,3,1066671793
135768,2577,,
90158,902,4,1053915348
150602,8330,3.5,1256649830
22025,89745,0.5,1472414639
54254,2406,4,956857135
125565,1221,5,1235640392
86362,3512,5,1344972458
114175,4613,3,1445303120
156068,48780,5,1295430767
110291,6754,3.5,1200956634
106742,53953,2,1499275186
52407,3707,3,976906045
161276,5942,2.5,1521066279
97306,2,4,1162958952
37406,457,5,846589141
82586,187593,4,1532893961
32656,2764,4,1005326377
66180,94677,3.5,1342331106
41846,8644,4,1447623030
26197,3011,4,1028881285
2389,196,2,1486705387
97779,4025,3.5,1069002241
147548,178735,,
8377,5959,4.5,1084432935
160995,50872,3,1346696110
44202,1282,3,1219126053
116643,25,4,837818051
16570,1460,1,941306424
41929,1358,3,1111641642
115211,108778,4,1443822754
17401,123,2,1003213499
129384,4369,3.5,1084467358
110544,6016,3.5,1498897220
25791,8665,4,1287836727
77277,106696,3.5,1436050059
30357,164935,,
117789,6591,4,1252391405
117789,106766,4,1520969408
51858,223,3.5,1474469430
62335,555,1.5,1314896714
121438,55765,4,1557752529
83869,318,4.5,1277521305
39208,3196,4,963444945
166,1179,3,949373740
87152,8983,4.5,1563624459
77106,593,3.5,1204934961
115211,89759,3.5,1442964999
151404,87469,,
44320,1252,5,901671315
93251,2004,2,964983049
41929,356,3,1111642235
46416,71535,4,1559584147
37795,3889,1,978409545
62482,1641,4,938845339
61624,165329,3.5,1480716766
137399,1722,1.5,1194821029
115727,6377,1.5,1474303223
90717,2571,5,1160787519
78710,6954,4,1128038739
3524,89961,,
106742,77561,3,1498607386
104337,150,2.5,1126789094
18121,2067,3,1411516651
57423,4679,2,995545194
87498,4226,4,1513367870
130080,55080,3,1221429129
66591,50,4,947387401
152248,3247,4,967359196
15135,2571,4,1301133161
121438,1207,4,1557752528
135319,1059,3,975254086
8035,3552,3,1504872654
2389,3438,3,1487132640
3645,5679,2.5,1488654506
69287,5952,4,1368862617
87310,256,3,1083014878
56137,2571,5,1218284924
120868,3984,3,1042954385
118593,610,2,966279273
54254,1344,3,957388334
121963,265,4,883403206
67969,146732,4.5,1553342307
89646,142488,4,1495759232
129879,94864,3,1421946630
64246,34162,3,1197752111
31076,1271,1,1236890005
157089,2502,4.5,1142606755
160454,88405,2,1475348105
79179,6266,4,1512928195
85349,54272,4.5,1472119172
106742,1387,4,1498647756
147718,81229,3.5,1464756107
13875,1209,4.5,1347376889
100602,421,4,837274466
77862,48304,4,1454247845
51106,7980,5,1336757188
106742,588,4,1498392690
160454,5418,2.5,1475348102
60103,748,3,975138135
160454,2117,2.5,1475348106
80705,4446,4.5,1111503276
135979,42725,,
84529,480,3.5,1172880333
151404,79132,4,1511261643
160470,1676,4,959008303
37195,924,5,1121202815
105068,454,3,836499205
109,167832,,
49503,708,4,831898955
40297,2150,3,954792855
77117,61240,4.5,1473581600
67460,3996,4,1027614420
2032,2916,3.5,1225582753
90717,4886,5,1160787643
11010,356,4,1504539929
93653,1230,4.5,1537023099
146693,50872,5,1553513569
121438,106782,4.5,1557752531
57521,377,4,1509221101
50871,74416,4.5,1478130685
61624,1962,3,1329609701
61624,196997,3.5,1546124830
4166,2527,2,945131694
110010,2115,4,1096971033
15641,2381,1,915374390
117789,5014,4,1115926891
84480,1094,2.5,1111474897
6121,97304,5,1436982624
80705,356,3.5,1111506913
36978,8368,4,1096750956
121903,2571,5,1111491200
24618,1240,3,852779929
125784,8529,4,1214537051
69033,2881,1,940028821
117789,6539,4,1131493896
87573,2145,0.5,1191272420
22025,2065,3,1472493291
130407,2011,3,1092238606
130080,367,2.5,1133390385
18544,3527,3.5,1111543315
82860,2066,4,1460071888
151289,51540,4.5,1511045638
93497,2671,4,1051132359
80253,2096,4,1088620035
110174,589,3,1543789724
51106,54736,4.5,1401997867
24882,1387,4,1281981935
121438,179819,4,1557752522
91115,3793,2,1537799852
150852,97304,3.5,1459113418
17394,3696,,
89646,55247,4,1504236153
53397,4406,4,997622385
51548,4149,3,1008105565
150852,2542,4,986941238
28583,594,3.5,1472238627
17401,593,5,985482129
32632,122900,2.5,1542699359
25791,3578,4.5,1287836890
31303,6303,4,1053303222
77862,1732,3.5,1454247499
114175,7153,5,1441220752
62335,89300,3.5,1314910607
24618,592,3,869540723
68818,78772,2,1475644262
121360,157,3.5,1214011321
59840,48385,4,1425678914
8377,2507,,
107155,104,0.5,1269339795
27952,90746,3,1478992660
2032,2006,3.5,1225579884
129879,102993,4,1390834279
85349,90746,4,1472179019
128545,3622,,
2389,204294,3,1566421152
125565,1385,2.5,1243947888
156185,52287,4,1380080762
97127,1333,4.5,1107644654
46631,30810,4,1231044754
62335,924,4.5,1314889053
106742,78039,3.5,1498395757
6796,1912,4,945130419
78051,112623,4,1421184271
53397,3994,1,980934997
100380,5179,4,1052700424
135319,2804,5,975250029
135319,1280,3,975261757
109329,778,4.5,1466539545
68818,8641,1,1475643017
22705,39,3,847175197
159157,3294,,
9962,1233,4,1018301224
97554,344,0.5,1527312988
105718,810,4,965133042
156053,2688,2,1182024552
130080,88,1,1312228215
100924,2115,5,1437474593
77862,1210,4,1454247327
148715,103,,
158660,148172,,
14239,457,3.5,1185961591
2032,1835,3,1225584318
80943,1270,4,1006978752
106742,100163,2,1498578620
138210,4011,5,1523574779
154306,32,5,1046961181
100380,3365,5,1009847891
87573,50,3.5,1225805398
89646,4262,4,1495759081
82043,1197,4,1190267040
128359,3301,0.5,1397070336
78112,2763,4,974921613
117789,4273,3.5,1136937686
57423,480,4,944951951
58463,910,4.5,1176910681
44538,98243,2,1431614573
2032,31162,4,1225586425
110010,6285,1.5,1105843873
88420,1222,3,859386729
107474,1083,4,1185600801
78710,2819,5,938804039
161276,81562,3,1521064726
119933,124,,
137399,69844,3.5,1320072152
128525,8810,3,1096516139
58189,33493,4,1125068413
89646,1079,3,1495760820
130080,3535,3.5,1280988588
139427,364,4,1298519850
37795,1729,4,978411572
156068,5026,4,1295427359
7386,104879,5,1538937611
62837,2872,3,965310734
118593,1270,4,966270115
132465,60069,1.5,1490550705
62698,29,4,1074633748
106742,169164,2.5,1499459600
87573,788,1.5,1191270498
112467,4865,3,1061583739
24618,1030,3,852780665
151539,1025,3.5,1487792127
158051,51931,,
102611,3257,1,1002664395
140527,5418,3.5,1459728234
156343,1088,3,892222863
39208,3638,3,963528643
57423,1356,3,944952019
115211,142891,5,1442963542
130231,2003,4,1146295297
53397,2391,2,976729873
28397,3223,3,959304563
138012,6565,4,1478758362
152248,3824,5,967357690
114025,4262,3.5,1217022292
114175,1407,4.5,1445303118
84110,1172,3,939889736
56628,128360,4,1498593730
138210,4638,2,1523575811
2032,4002,3.5,1231543887
6462,3489,3,1136481936
160995,7033,3,1346697572
88420,750,5,859386185
147259,2253,4,978733152
42984,1203,5,858965700
82115,33245,8.759771935,
89924,780,4,856910989
135319,3098,3,975261503
90158,25,3,1053915791
133669,1210,3,944973608
152469,596,2,1076857754
21352,3058,,
166,2398,5,951601294
15567,3247,5,1486284008
161284,2269,3.5,1102201952
117789,48516,4,1212054633
141105,55566,9.381211979,
132346,5809,4,1039362642
152945,5377,4,1138014915
51106,89745,3.5,1343500977
156068,7153,4,1295429925
145608,3698,2.5,1102684255
113780,2574,,
109329,1370,4,1454158800
121438,45722,4,1557752526
129384,6,3.5,1084467865
72427,52694,1.5,1487955944
45319,110322,5,1475495196
121963,587,3,883408629
82043,597,2.5,1190267039
8035,485,3,1504891649
36258,2968,3.5,1330918654
2032,76077,3,1367106858
130080,1791,2.5,1133052305
137399,48394,5,1315152726
22672,82169,3,1343837746
112362,1603,3,1512087705
23165,858,5,1350529283
89908,858,5,1368067164
131896,6711,3.5,1167216035
89646,140110,3,1549409134
135319,880,2,975249794
41846,104283,5,1447624411
93653,4325,5,1537022757
50871,111290,3.5,1487975216
41824,246,5,840920246
104584,8368,4,1208245098
135319,3155,2,975248380
82860,1485,0.5,1103223717
133685,33166,4.5,1471997418
20250,46976,3,1180134867
140737,114935,4.5,1484959406
159983,48394,3,1440855458
17594,356,3,1297691783
128666,48385,4,1209198091
135319,2927,4,975253938
135319,160,2,975248825
120082,41,3,850763355
20250,5294,3.5,1123936917
122616,4085,4.5,1240542370
91137,904,5,1430635796
106656,1208,5,973891639
134752,2959,3,943966538
126126,3147,4,948654011
91793,85774,5,1335440114
121949,3033,4,1284764452
151988,2959,4,1227532986
20404,7075,3,1111733010
133685,2133,4,1476453944
99452,1247,5,864755684
10659,3529,5,964703742
111739,2455,3,1067687858
2098,3994,3.5,1077902395
30411,3088,5,998368264
117715,2617,2,1150194534
138210,8665,5,1523574568
14541,471,3,840794504
70795,1614,3,1099857621
140737,53996,1.5,1485002191
41835,33794,4.5,1473031753
118593,2133,4,966279379
66720,1036,4,864392716
125565,48516,3.5,1235632927
149678,95654,5,1449071478
145608,37729,4,1139201101
2389,1060,3,1503855898
155084,54259,5,1505413697
144010,2628,3,1037799950
99347,588,3,839178565
149982,587,4,845540830
132427,180095,4,1539547783
36670,5272,7.837745162,
44538,106487,3,1431448962
114175,45499,4.5,1445303114
89646,2065,4,1495760617
61624,101864,2,1374544070
160470,589,4,959008755
56024,27478,,
44202,62,3.5,1219124913
99288,5219,2,1436561686
56180,37727,2.5,1483731601
118243,89900,,
36978,4665,0.5,1055084135
97038,4158,0.5,1108830654
51106,74795,5,1468692817
112362,59784,4,1511684126
34402,91355,4.5,1378536849
74240,8644,4.5,1364915190
29761,2355,2,1116554888
121438,95858,4,1557752522
66591,2617,3,947404010
100380,1270,4,1081049756
100602,327,1,837273394
72427,750,1,1487958658
49374,838,3,976645331
117789,2541,4,1136153395
41824,150,4,840919595
140477,1079,1.5,1350161315
18544,1647,,
110544,122900,1,1498904338
69528,593,4.5,1103043746
152248,588,4,967357486
70175,3300,4,1045100543
56139,1544,2,946328732
133669,2341,5,945065074
19285,2001,4,1157530784
36978,4744,0.5,1055864671
8454,3196,5,1108546850
7383,260,4,892316224
87134,5041,,
10508,260,3.5,1201330903
80253,3252,4.5,1088620304
78141,2011,2.5,1311822375
87310,3114,2.5,1083012272
161276,115149,3,1521065457
116115,58627,4,1324359333
114421,164,3,848879389
128525,1517,2.5,1096517601
82157,253,5,1348590947
78900,177765,4.5,1522579437
10508,4641,3,1202805473
151289,56152,2.5,1292972415
51106,2843,4,1473450524
122616,5899,4,1240542230
36803,589,4,1459692350
50871,109848,4,1478391701
41774,44,5,834821016
22859,1608,3.5,1106429548
18544,5026,3,1111542230
84480,1357,3.5,1111476558
145121,165,3,840010717
5129,1136,5,1044465721
28583,106072,3,1472238630
15436,2571,3.5,1380964233
90718,41571,3.5,1175241526
113027,47099,2.5,1435994179
78710,2605,3,938807848
44538,55080,1.5,1431613484
111894,527,4,839888839
77117,26681,4,1473582599
62335,7444,3.5,1314888981
134299,1228,5,977201588
107438,2329,4.5,1314412782
121438,45186,3.5,1557752524
151289,7482,2.5,1112142254
48734,53125,3,1509272502
132427,187593,4,1539547784
36978,8839,0.5,1096750086
108376,916,4,867940054
154306,2959,5,1046690962
90158,5013,5,1053915535
59816,72356,0.5,1382500292
151289,2470,4,1126561468
121438,1370,4,1557752531
100602,266,3,837272158
48352,50792,3.5,1555281898
135319,3347,3,975261542
156343,1031,3,892047635
3962,88646,,
115211,48780,3,1443031077
121989,1339,4,945489851
61740,103335,4.5,1485095573
106742,8371,3.5,1498401654
22859,4913,0.5,1106430580
100701,4034,3.5,1136260726
160470,3448,5,959011133
102611,4054,2,1002663859
87573,1356,2.5,1191270422
77277,108190,3,1436050014
89797,410,3,845660450
94500,3160,4,981353471
41835,4995,5,1473031539
16680,3088,4,1032406127
14239,27728,2,1200331239
134299,3986,3,975128921
6462,3247,3,1136575687
106444,91542,4,1476731401
65318,3578,4,1470628448
82157,6377,5,1191781862
114025,1259,4,1217114504
123201,29,4,891249326
86331,98809,4,1439773309
2731,6593,4,1101774748
122817,457,4,836319277
32656,1120,3,1005326444
102370,356,5,1120205738
69751,63062,1,1242051350
81570,667,4.5,1216139543
28397,3265,4,959304474
24882,91653,4,1455387968
110159,1225,5,1111489712
149022,1680,3.5,1217618955
19894,73017,5,1425942699
2032,91974,2.5,1367106985
32632,99114,3,1541819850
85349,166528,5,1485047478
7383,1784,4,892316025
53397,1210,4,976643347
24088,589,4,1107742727
151085,33493,1.5,1507922964
59816,1374,4,1382735108
14961,58185,5,1275911944
87573,4643,1.5,1191272032
58189,903,5,1000747424
107474,5021,4,1066671688
9039,152521,,
106043,47723,4,1548102301
7386,180045,3.5,1538937691
52063,527,4.5,1392118480
97313,122924,4,1501926048
149524,292,3,830928269
106043,509,4,1548059997
145608,4901,4.5,1119993464
16680,4659,3,1032411295
90857,1704,5,1446913059
40297,2410,3,954795452
48936,7033,3,1071271146
148594,4280,4,1011642884
32910,2804,4,967481137
24581,500,4,978645934
117789,79684,3.5,1291846905
156185,72731,5,1380080404
28686,4035,4,999890541
2032,1321,4,1225583772
129879,53464,2.5,1417300840
78710,1643,3,938788154
53397,2550,5,976643736
139721,8873,3.5,1303089013
79179,5225,,
62075,77866,4.5,1309377170
112362,33493,2,1511676677
109329,45672,1.5,1439823380
112362,33162,3.5,1511676917
135946,1889,4.5,1141533400
151289,136538,,
135319,2875,2,975248806
57423,1258,3,945017023
51106,7143,3.5,1336762790
158745,6870,2.5,1487694320
33547,457,4,1490344316
24299,589,,
77862,88140,4,1454247956
19806,1513,2,974741283
155038,26290,,
135319,382,3,975364312
91922,110,5,848982934
62335,81847,4,1314911569
69528,2081,3,1023820424
135319,391,2,975261831
115727,3418,3,1480501729
44202,2947,3,1219126264
82157,1721,4,1191781968
56628,5464,5,1498592026
6462,8526,2.5,1137095086
2843,2324,5,939498489
135579,899,5,1034885274
88551,260,3,859284905
51004,4343,3,1047944941
144010,293,5,1037753888
88383,588,4,847223138
19285,1136,4.5,1156389666
135319,1053,2,975261436
6462,2450,0.5,1135913224
61624,2861,1.5,1425491320
27952,1433,,
64246,90620,,
118331,70,5,828778281
2389,1895,3.5,1487133000
79179,85367,4,1512928231
70586,1969,3,1272566491
129963,45447,4,1448043904
30953,434,3,902097637
93497,16,4,1051134259
152248,3510,5,975562172
6549,904,4.5,1477397341
104002,710,3,860857872
14239,7318,2,1200331293
41846,95858,5,1447624107
106444,6662,3,1476731393
16570,991,5,941385698
78546,7361,5,1352438991
39943,1291,4,1521287310
79179,44193,5,1512928171
58189,208,3,1105052796
24521,1091,4,1005694124
117789,97304,3.5,1519915472
27246,4913,8.351635911,
20250,2194,4.5,1123936637
89797,236,3,845660509
110010,8982,4.5,1125895482
129879,143355,4,1501183875
62075,127108,4,1574126092
150602,229,4,1140124005
43061,1097,4.5,1131320720
151289,5221,3.5,1189894978
145608,1569,4,1102820668
82860,177763,4.5,1523813656
2098,2125,5,943830446
135694,3360,4,1112020416
85107,3593,1,1007959129
146232,3578,4.5,1453691985
58901,87485,2.5,1432493742
44538,337,5,1431448534
44266,4886,3,1038628144
114025,32,4,1217021431
107155,5481,0.5,1269346790
103430,3977,3.5,1145561458
97076,1272,4.5,1556417463
128166,1957,4.5,1377809126
44538,91325,3,1431615771
72621,908,3.5,1119694621
155221,1193,3,976216870
141749,719,3,862409402
20433,410,2,832234578
100380,908,5,1009847780
130080,177287,8.901276752,
102611,185,3,1002666782
78710,1246,4,941235678
90934,141,4,831070864
57423,2468,2,968625580
82157,6754,4,1234182984
3938,2542,3.5,1447372861
144169,7256,4.5,1170390720
113027,1265,3,1435992443
82115,1292,3,886301909
34402,96621,1,1386347593
85107,2333,3,1007960233
114175,108945,3.5,1445303103
10508,880,3,1201329225
112467,2788,4.5,1061573014
115211,3160,4,1443031129
78710,338,3,941015995
62482,1665,3,938846289
112850,6773,3.5,1255143971
121989,1907,3,945236395
70795,2291,4,1103155777
53397,1336,3,976644267
135319,3624,3,975248282
38940,2683,2.5,1134353951
35440,1919,2,941735022
121438,3498,4,1557752529
49484,6016,4.5,1202357062
45319,7293,4,1475495238
122318,170297,,
166,1385,5,949373382
32656,6985,,
57423,5400,2,1043952409
85349,63113,5,1472119319
125565,5010,3.5,1235633632
26197,1395,4,1028565446
34402,377,4,1404191236
10877,2245,4.5,1381945070
56180,8969,3,1483731511
58189,2366,5,1009395951
36012,117438,,
87310,508,3.5,1083094465
6697,1704,3.5,1113041937
97564,2006,2,1279032265
154948,7143,3.5,1511180860
24882,2959,5,1281981527
24581,4141,2.5,1088723276
95795,1367,3,1236553998
36897,1250,5,1094692853
13253,3471,4.5,1143927075
148957,1222,5,1254513710
153274,48516,4,1548775291
132427,201773,3,1566336875
97076,168250,3.5,1556420903
67969,109487,4,1553342131
78710,1136,4,938803948
82860,1391,3.5,1182641374
74597,122,3,834050052
50871,101088,2.5,1478391738
46915,2046,3.5,1178829690
40297,1835,4,954789987
106742,59404,2.5,1498395345
65717,230,3,868533342
12805,1213,5,1382896747
47224,2997,3.5,1480385522
132427,122886,3,1508595878
57423,9,2.5,1053708275
78299,11,2,844624649
151289,118930,4.5,1444482219
24882,2193,5,1281980827
26197,1374,4,1028566579
123136,2712,5,1013439032
16071,79132,4.5,1423311450
51892,1210,4.5,1198869020
138012,4963,5,1478757965
151289,2001,3.5,1112134772
23837,5502,4,1058673044
52407,832,4,976905508
153957,117511,,
82860,26662,4,1267901636
43061,1357,3.5,1131320823
53397,2012,4,976646290
118331,588,4,828778663
133539,93164,,
81430,1206,4,942772609
107474,1831,4.5,1066674075
55706,8623,3.5,1255634296
117727,4226,4,1481390086
24581,438,3,994345331
140677,42009,4,1452783852
106444,1653,4,1476731404
149689,50,5,1172541903
74240,2517,4.5,1364916536
53397,3937,4,985946093
56180,71535,2.5,1483730660
121551,344,3,841492635
21466,551,3,1425005168
59225,4638,3,1486352402
58901,60040,2,1431620047
61624,1093,2.5,1290044252
22859,6539,4.5,1106432372
78141,3524,4,1311821989
62482,1833,3,938844632
55425,4216,,
106742,135536,2,1499271440
91922,2493,,
80705,3677,4.5,1118466364
125565,82744,3,1492292284
24581,832,3,978972689
40579,6,5,848988799
62091,4239,5,1428969765
106698,163645,5,1532524567
